year,region,FACILITY_NAME,PCOUNTY,Category or Age,Age,Teenager
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,IMPERIAL,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,ORANGE,9,17,1
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,ORANGE,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,8,16,1
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,11,19,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,14,22,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,15,23,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,16,24,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,Other/Unknown,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,RIVERSIDE,10,18,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,RIVERSIDE,11,19,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,RIVERSIDE,16,24,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,7,15,1
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,8,16,1
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,9,17,1
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,10,18,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,11,19,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,12,20,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,13,21,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,14,22,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,15,23,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,16,24,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,17,>24 ,0
2011,San Diego-Imperial,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,STANISLAUS,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,5,13,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,6,14,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,7,15,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,8,16,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,9,17,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,10,18,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,11,19,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,12,20,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,15,23,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,16,24,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,AMADOR,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CALAVERAS,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,5,13,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,6,14,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,7,15,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,8,16,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,9,17,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,10,18,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,11,19,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,12,20,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,15,23,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,16,24,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,CONTRA COSTA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,LOS ANGELES,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,MARIN,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,MERCED,10,18,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,MONTEREY,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,MONTEREY,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,NAPA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,NEVADA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,NW,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ORANGE,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,Other/Unknown,10,18,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,Other/Unknown,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,Other/Unknown,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,Other/Unknown,15,23,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,Other/Unknown,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,RIVERSIDE,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SACRAMENTO,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SACRAMENTO,16,24,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SACRAMENTO,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN FRANCISCO,11,19,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN FRANCISCO,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN FRANCISCO,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN JOAQUIN,7,15,1
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN JOAQUIN,16,24,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN JOAQUIN,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SAN MATEO,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SANTA CLARA,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SANTA CLARA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,10,18,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,11,19,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,12,20,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,14,22,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,15,23,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,16,24,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SOLANO,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,SONOMA,17,>24 ,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,STANISLAUS,13,21,0
2012,Bay Coast,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,STANISLAUS,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,ALAMEDA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,BUTTE,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,CALAVERAS,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,CONTRA COSTA,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,CONTRA COSTA,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,CONTRA COSTA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,LAKE,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,LAKE,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,MARIN,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,MARIN,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,MARIN,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,MENDOCINO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,NAPA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Other/Unknown,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,PLACER,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN BENITO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,7,15,1
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,8,16,1
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,9,17,1
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,10,18,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,12,20,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN JOAQUIN,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,9,17,1
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,10,18,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN MATEO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SANTA CLARA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SOLANO,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SOLANO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SOLANO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,12,20,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SONOMA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,STANISLAUS,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,YOLO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,ALAMEDA,12,20,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,ALAMEDA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,CONTRA COSTA,8,16,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,CONTRA COSTA,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,CONTRA COSTA,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,CONTRA COSTA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,MARIN,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,NEVADA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SACRAMENTO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,7,15,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,8,16,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,9,17,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,10,18,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,12,20,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,8,16,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,9,17,1
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,10,18,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,11,19,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,12,20,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,13,21,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,14,22,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,16,24,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN MATEO,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SANTA CLARA,17,>24 ,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SOLANO,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SONOMA,15,23,0
2012,Bay Coast,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SONOMA,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,LOS ANGELES,14,22,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,7,15,1
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,8,16,1
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,9,17,1
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,10,18,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,11,19,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,12,20,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,13,21,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,14,22,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,15,23,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,16,24,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,Other/Unknown,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SAN BENITO,15,23,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SAN BENITO,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SAN JOAQUIN,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SAN LUIS OBISP,16,24,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SANTA CLARA,12,20,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SANTA CLARA,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SANTA CRUZ,13,21,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,SANTA CRUZ,17,>24 ,0
2012,Bay Coast,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,TULARE,17,>24 ,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,ALAMEDA,17,>24 ,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,5,13,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,6,14,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,7,15,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,8,16,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,9,17,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,10,18,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,11,19,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,12,20,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,13,21,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,14,22,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,15,23,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,16,24,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,17,>24 ,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,Other/Unknown,8,16,1
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,Other/Unknown,17,>24 ,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,SAN JOAQUIN,14,22,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,SAN JOAQUIN,17,>24 ,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,SANTA CLARA,11,19,0
2012,Bay Coast,CONTRA COSTA REGIONAL MEDICAL CENTER,SOLANO,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,IMPERIAL,12,20,0
2012,Bay Coast,DOMINICAN HOSPITAL,MERCED,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,MONTEREY,13,21,0
2012,Bay Coast,DOMINICAN HOSPITAL,MONTEREY,14,22,0
2012,Bay Coast,DOMINICAN HOSPITAL,MONTEREY,15,23,0
2012,Bay Coast,DOMINICAN HOSPITAL,MONTEREY,16,24,0
2012,Bay Coast,DOMINICAN HOSPITAL,MONTEREY,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,Other/Unknown,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,12,20,0
2012,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,14,22,0
2012,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,16,24,0
2012,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,SAN JOAQUIN,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,15,23,0
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,16,24,0
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,17,>24 ,0
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,6,14,1
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,7,15,1
2012,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,8,16,1
